dt,dt_iso,temp,visibility,feels_like,pressure,humidity,wind_speed,clouds_all,weather_id,weather_main,weather_description
1639281600,2021-12-12 04:00:00 +0000 UTC,13.84,10000,13.32,1002,78,7.6,100,501,Rain,moderate rain
1639285200,2021-12-12 05:00:00 +0000 UTC,12.53,10000,10.88,1006,40,11.32,100,804,Clouds,overcast clouds
1639288800,2021-12-12 06:00:00 +0000 UTC,10.52,10000,9.06,1006,55,13.41,100,804,Clouds,overcast clouds
1639292400,2021-12-12 07:00:00 +0000 UTC,9.16,10000,4.15,1009,51,15.2,100,500,Rain,light rain
1639296000,2021-12-12 08:00:00 +0000 UTC,8.31,10000,3.81,1010,52,10.73,20,801,Clouds,few clouds
1639299600,2021-12-12 09:00:00 +0000 UTC,7.8,10000,3,1011,51,11.32,0,800,Clear,sky is clear
1639303200,2021-12-12 10:00:00 +0000 UTC,7.24,10000,2.39,1013,45,10.73,0,800,Clear,sky is clear
1639306800,2021-12-12 11:00:00 +0000 UTC,6.99,10000,2.16,1014,45,10.28,100,804,Clouds,overcast clouds
1639310400,2021-12-12 12:00:00 +0000 UTC,6.55,10000,2.17,1015,46,8.05,0,800,Clear,sky is clear
1639314000,2021-12-12 13:00:00 +0000 UTC,5.95,10000,1.84,1017,49,6.69,0,800,Clear,sky is clear
1639317600,2021-12-12 14:00:00 +0000 UTC,6.47,10000,1.87,1018,46,8.75,0,800,Clear,sky is clear
1639321200,2021-12-12 15:00:00 +0000 UTC,7.02,10000,2.19,1020,39,10.29,0,800,Clear,sky is clear
1639324800,2021-12-12 16:00:00 +0000 UTC,7.37,10000,2.77,1020,38,9.83,0,800,Clear,sky is clear
1639328400,2021-12-12 17:00:00 +0000 UTC,8.05,10000,3.94,1019,37,8.75,0,800,Clear,sky is clear
1639332000,2021-12-12 18:00:00 +0000 UTC,8.65,10000,4.86,1019,36,8.23,0,800,Clear,sky is clear
1639335600,2021-12-12 19:00:00 +0000 UTC,9.02,10000,5.27,1020,34,8.49,0,800,Clear,sky is clear
1639339200,2021-12-12 20:00:00 +0000 UTC,9.25,10000,5.68,1020,35,8.05,0,800,Clear,sky is clear
1639342800,2021-12-12 21:00:00 +0000 UTC,8.86,10000,5.71,1020,39,6.26,0,800,Clear,sky is clear
1639346400,2021-12-12 22:00:00 +0000 UTC,8.28,10000,5.38,1021,44,5.14,0,800,Clear,sky is clear
1639350000,2021-12-12 23:00:00 +0000 UTC,7.85,10000,4.84,1022,45,5.14,0,800,Clear,sky is clear
1639353600,2021-12-13 00:00:00 +0000 UTC,7.41,10000,3.89,1023,45,6.17,0,800,Clear,sky is clear
1639357200,2021-12-13 01:00:00 +0000 UTC,6.48,10000,2.35,1023,45,7.2,0,800,Clear,sky is clear
1639360800,2021-12-13 02:00:00 +0000 UTC,5.98,10000,1.7,1024,46,7.2,0,800,Clear,sky is clear
1639364400,2021-12-13 03:00:00 +0000 UTC,6.19,10000,1.81,1024,44,7.72,0,800,Clear,sky is clear
1639368000,2021-12-13 04:00:00 +0000 UTC,5.68,10000,0.91,1024,44,8.49,0,800,Clear,sky is clear
1639371600,2021-12-13 05:00:00 +0000 UTC,4.91,10000,1.16,1024,45,5.14,0,800,Clear,sky is clear
1639375200,2021-12-13 06:00:00 +0000 UTC,4.71,10000,1.16,1023,46,4.63,0,800,Clear,sky is clear
1639378800,2021-12-13 07:00:00 +0000 UTC,4.49,10000,-0.03,1024,48,6.71,0,800,Clear,sky is clear
1639382400,2021-12-13 08:00:00 +0000 UTC,4.23,10000,-0.73,1025,48,7.72,0,800,Clear,sky is clear
1639386000,2021-12-13 09:00:00 +0000 UTC,4.41,10000,0.08,1025,47,6.17,0,800,Clear,sky is clear
1639389600,2021-12-13 10:00:00 +0000 UTC,4.25,10000,0.09,1025,47,5.66,0,800,Clear,sky is clear
1639393200,2021-12-13 11:00:00 +0000 UTC,4.38,10000,0.39,1025,49,5.36,0,800,Clear,sky is clear
1639396800,2021-12-13 12:00:00 +0000 UTC,4.42,10000,0.24,1024,49,5.81,0,800,Clear,sky is clear
1639400400,2021-12-13 13:00:00 +0000 UTC,4.66,10000,0.84,1025,49,5.14,0,800,Clear,sky is clear
1639404000,2021-12-13 14:00:00 +0000 UTC,5.93,10000,2.21,1025,48,5.66,0,800,Clear,sky is clear
1639407600,2021-12-13 15:00:00 +0000 UTC,7.08,10000,3.12,1026,45,7.2,0,800,Clear,sky is clear
1639411200,2021-12-13 16:00:00 +0000 UTC,8.4,10000,4.98,1025,43,6.69,0,800,Clear,sky is clear
1639414800,2021-12-13 17:00:00 +0000 UTC,9.37,10000,6.07,1024,39,7.2,0,800,Clear,sky is clear
1639418400,2021-12-13 18:00:00 +0000 UTC,10.46,10000,8.5,1022,36,7.2,0,800,Clear,sky is clear
1639422000,2021-12-13 19:00:00 +0000 UTC,11.37,10000,9.45,1022,34,7.2,0,800,Clear,sky is clear
1639425600,2021-12-13 20:00:00 +0000 UTC,11.61,10000,9.69,1021,33,6.69,0,800,Clear,sky is clear
1639429200,2021-12-13 21:00:00 +0000 UTC,11.31,10000,9.36,1022,33,7.72,0,800,Clear,sky is clear
1639432800,2021-12-13 22:00:00 +0000 UTC,10.46,10000,8.48,1022,35,6.69,0,800,Clear,sky is clear
1639436400,2021-12-13 23:00:00 +0000 UTC,9.81,10000,6.79,1023,33,6.69,0,800,Clear,sky is clear
1639440000,2021-12-14 00:00:00 +0000 UTC,9.67,10000,6.6,1023,33,6.71,0,800,Clear,sky is clear
1639443600,2021-12-14 01:00:00 +0000 UTC,9.49,10000,6.54,1023,33,6.17,0,800,Clear,sky is clear
1639447200,2021-12-14 02:00:00 +0000 UTC,8.65,10000,5.3,1023,37,6.69,0,800,Clear,sky is clear
1639450800,2021-12-14 03:00:00 +0000 UTC,8.1,10000,4.77,1024,39,6.17,0,800,Clear,sky is clear
1639454400,2021-12-14 04:00:00 +0000 UTC,8.01,10000,4.07,1024,39,8.05,0,800,Clear,sky is clear
1639458000,2021-12-14 05:00:00 +0000 UTC,7.3,10000,3.28,1024,41,7.6,0,800,Clear,sky is clear
1639461600,2021-12-14 06:00:00 +0000 UTC,7.2,10000,3.15,1024,40,7.6,0,800,Clear,sky is clear
1639465200,2021-12-14 07:00:00 +0000 UTC,6.74,10000,2.85,1025,41,6.71,0,800,Clear,sky is clear
1639468800,2021-12-14 08:00:00 +0000 UTC,6.58,10000,3.74,1026,43,4.12,0,800,Clear,sky is clear
1639472400,2021-12-14 09:00:00 +0000 UTC,6.31,10000,1.96,1026,44,7.72,0,800,Clear,sky is clear
1639476000,2021-12-14 10:00:00 +0000 UTC,6.33,10000,2.72,1027,45,5.66,0,800,Clear,sky is clear
1639479600,2021-12-14 11:00:00 +0000 UTC,6.69,10000,3.17,1027,46,5.66,0,800,Clear,sky is clear
1639483200,2021-12-14 12:00:00 +0000 UTC,7.7,10000,3.92,1028,50,7.2,0,800,Clear,sky is clear
1639486800,2021-12-14 13:00:00 +0000 UTC,7.72,10000,4.47,1030,52,5.66,0,800,Clear,sky is clear
1639490400,2021-12-14 14:00:00 +0000 UTC,8.38,10000,5.51,1030,51,5.14,0,800,Clear,sky is clear
1639494000,2021-12-14 15:00:00 +0000 UTC,9.25,10000,7.02,1032,51,4.12,0,800,Clear,sky is clear
1639497600,2021-12-14 16:00:00 +0000 UTC,10.29,10000,8.6,1032,47,3.6,0,800,Clear,sky is clear
1639501200,2021-12-14 17:00:00 +0000 UTC,10.52,10000,8.8,1031,45,3.6,0,800,Clear,sky is clear
1639504800,2021-12-14 18:00:00 +0000 UTC,11.25,10000,9.53,1031,42,5.14,0,800,Clear,sky is clear
1639508400,2021-12-14 19:00:00 +0000 UTC,11.92,10000,10.11,1032,36,4.12,0,800,Clear,sky is clear
1639512000,2021-12-14 20:00:00 +0000 UTC,11.66,10000,9.8,1032,35,4.12,0,800,Clear,sky is clear
1639515600,2021-12-14 21:00:00 +0000 UTC,11.6,10000,9.65,1033,32,4.12,0,800,Clear,sky is clear
1639519200,2021-12-14 22:00:00 +0000 UTC,10.52,10000,8.36,1034,28,4.02,0,800,Clear,sky is clear
1639522800,2021-12-14 23:00:00 +0000 UTC,10.29,10000,8.11,1035,28,4.12,0,800,Clear,sky is clear
1639526400,2021-12-15 00:00:00 +0000 UTC,9.99,10000,8.45,1035,30,3.09,0,800,Clear,sky is clear
1639530000,2021-12-15 01:00:00 +0000 UTC,9.63,10000,7.74,1036,30,3.6,0,800,Clear,sky is clear
1639533600,2021-12-15 02:00:00 +0000 UTC,9.19,10000,7,1036,31,4.02,0,800,Clear,sky is clear
1639537200,2021-12-15 03:00:00 +0000 UTC,8.57,10000,5.66,1037,34,5.36,0,800,Clear,sky is clear
1639540800,2021-12-15 04:00:00 +0000 UTC,7.38,10000,3.67,1037,40,6.71,0,800,Clear,sky is clear
1639544400,2021-12-15 05:00:00 +0000 UTC,6.97,10000,3,1037,45,7.15,0,800,Clear,sky is clear
1639548000,2021-12-15 06:00:00 +0000 UTC,7.05,10000,4.07,1037,47,4.63,0,800,Clear,sky is clear
1639551600,2021-12-15 07:00:00 +0000 UTC,6.7,10000,3.5,1037,51,4.92,0,800,Clear,sky is clear
1639555200,2021-12-15 08:00:00 +0000 UTC,6.38,10000,4.39,1037,55,2.68,0,800,Clear,sky is clear
1639558800,2021-12-15 09:00:00 +0000 UTC,6.05,10000,4,1038,56,2.68,0,800,Clear,sky is clear
1639562400,2021-12-15 10:00:00 +0000 UTC,5.76,10000,2.32,1037,58,4.92,0,800,Clear,sky is clear
1639566000,2021-12-15 11:00:00 +0000 UTC,5.67,10000,2.01,1037,54,5.36,0,800,Clear,sky is clear
1639569600,2021-12-15 12:00:00 +0000 UTC,5.77,10000,2.74,1038,54,4.12,0,800,Clear,sky is clear
1639573200,2021-12-15 13:00:00 +0000 UTC,5.81,10000,2.79,1038,55,4.12,0,800,Clear,sky is clear
1639576800,2021-12-15 14:00:00 +0000 UTC,6.88,10000,3.72,1037,55,4.92,0,800,Clear,sky is clear
1639580400,2021-12-15 15:00:00 +0000 UTC,8.82,10000,5.51,1036,59,6.71,0,800,Clear,sky is clear
1639584000,2021-12-15 16:00:00 +0000 UTC,9.98,10000,6.75,1035,60,7.6,0,800,Clear,sky is clear
1639587600,2021-12-15 17:00:00 +0000 UTC,10.97,10000,9.66,1034,59,7.15,0,800,Clear,sky is clear
1639591200,2021-12-15 18:00:00 +0000 UTC,11.39,10000,10.2,1033,62,7.15,75,803,Clouds,broken clouds
1639594800,2021-12-15 19:00:00 +0000 UTC,11.45,10000,10.37,1032,66,5.81,100,804,Clouds,overcast clouds
1639598400,2021-12-15 20:00:00 +0000 UTC,11.31,10000,10.27,1031,68,5.66,100,804,Clouds,overcast clouds
1639602000,2021-12-15 21:00:00 +0000 UTC,11.46,10000,10.46,1031,69,3.6,100,500,Rain,light rain
1639605600,2021-12-15 22:00:00 +0000 UTC,11.35,10000,10.42,1030,72,4.63,100,500,Rain,light rain
1639609200,2021-12-15 23:00:00 +0000 UTC,11.19,10000,10.35,1030,76,2.24,100,500,Rain,light rain
1639612800,2021-12-16 00:00:00 +0000 UTC,11.04,10000,10.18,1029,76,4.92,100,500,Rain,light rain
1639616400,2021-12-16 01:00:00 +0000 UTC,11.19,10000,10.38,1028,77,3.13,100,500,Rain,light rain
1639620000,2021-12-16 02:00:00 +0000 UTC,11.55,10000,10.8,1027,78,3.09,100,500,Rain,light rain
1639623600,2021-12-16 03:00:00 +0000 UTC,11.62,10000,10.93,1026,80,5.36,100,804,Clouds,overcast clouds
1639627200,2021-12-16 04:00:00 +0000 UTC,11.69,10000,11.06,1025,82,6.71,100,804,Clouds,overcast clouds
1639630800,2021-12-16 05:00:00 +0000 UTC,11.68,10000,11.07,1023,83,6.26,100,804,Clouds,overcast clouds
1639634400,2021-12-16 06:00:00 +0000 UTC,12.59,10000,12.05,1023,82,5.81,100,804,Clouds,overcast clouds
1639638000,2021-12-16 07:00:00 +0000 UTC,12.38,10000,11.92,1022,86,5.14,100,804,Clouds,overcast clouds
1639641600,2021-12-16 08:00:00 +0000 UTC,12.34,10000,11.9,1022,87,6.69,100,804,Clouds,overcast clouds
1639645200,2021-12-16 09:00:00 +0000 UTC,12.24,10000,11.79,1021,87,6.17,100,804,Clouds,overcast clouds
1639648800,2021-12-16 10:00:00 +0000 UTC,12.01,10000,11.51,1020,86,6.69,100,804,Clouds,overcast clouds
1639652400,2021-12-16 11:00:00 +0000 UTC,11.98,10000,11.48,1021,86,4.63,100,804,Clouds,overcast clouds
1639656000,2021-12-16 12:00:00 +0000 UTC,11.98,10000,11.43,1020,84,5.14,75,803,Clouds,broken clouds
1639659600,2021-12-16 13:00:00 +0000 UTC,11.98,10000,11.35,1020,81,7.2,75,803,Clouds,broken clouds
1639663200,2021-12-16 14:00:00 +0000 UTC,12.25,10000,11.51,1019,76,6.17,75,803,Clouds,broken clouds
1639666800,2021-12-16 15:00:00 +0000 UTC,13.23,10000,12.31,1019,65,7.72,75,803,Clouds,broken clouds
1639670400,2021-12-16 16:00:00 +0000 UTC,14.23,10000,13.25,1018,59,10.8,75,803,Clouds,broken clouds
1639674000,2021-12-16 17:00:00 +0000 UTC,15.35,10000,14.38,1017,55,7.72,40,802,Clouds,scattered clouds
1639677600,2021-12-16 18:00:00 +0000 UTC,15.82,10000,14.82,1015,52,8.75,0,800,Clear,sky is clear
1639681200,2021-12-16 19:00:00 +0000 UTC,15.89,10000,14.81,1014,49,6.69,0,800,Clear,sky is clear
1639684800,2021-12-16 20:00:00 +0000 UTC,16.49,10000,15.45,1014,48,7.2,0,800,Clear,sky is clear
1639688400,2021-12-16 21:00:00 +0000 UTC,15.76,10000,14.72,1014,51,6.17,0,800,Clear,sky is clear
1639692000,2021-12-16 22:00:00 +0000 UTC,15.46,10000,14.45,1014,53,5.66,0,800,Clear,sky is clear
1639695600,2021-12-16 23:00:00 +0000 UTC,15.51,10000,14.58,1014,56,4.63,0,800,Clear,sky is clear
1639699200,2021-12-17 00:00:00 +0000 UTC,15.46,10000,14.6,1013,59,5.66,0,800,Clear,sky is clear
1639702800,2021-12-17 01:00:00 +0000 UTC,15.11,10000,14.19,1013,58,6.69,0,800,Clear,sky is clear
1639706400,2021-12-17 02:00:00 +0000 UTC,14.64,10000,13.75,1013,61,7.15,0,800,Clear,sky is clear
1639710000,2021-12-17 03:00:00 +0000 UTC,14.65,10000,13.82,1012,63,6.69,0,800,Clear,sky is clear
1639713600,2021-12-17 04:00:00 +0000 UTC,14.47,10000,13.7,1012,66,6.26,0,800,Clear,sky is clear
1639717200,2021-12-17 05:00:00 +0000 UTC,14.48,10000,13.71,1012,66,8.49,40,802,Clouds,scattered clouds
1639720800,2021-12-17 06:00:00 +0000 UTC,14.47,10000,13.7,1012,66,6.26,0,800,Clear,sky is clear
1639724400,2021-12-17 07:00:00 +0000 UTC,14.43,10000,13.68,1011,67,5.81,0,800,Clear,sky is clear
1639728000,2021-12-17 08:00:00 +0000 UTC,13.97,10000,13.2,1012,68,6.26,0,800,Clear,sky is clear
1639731600,2021-12-17 09:00:00 +0000 UTC,13.75,10000,13.01,1012,70,6.17,0,800,Clear,sky is clear
1639735200,2021-12-17 10:00:00 +0000 UTC,13.39,10000,12.61,1013,70,10.28,0,800,Clear,sky is clear
1639738800,2021-12-17 11:00:00 +0000 UTC,13.14,10000,12.31,1014,69,8.94,0,800,Clear,sky is clear
1639742400,2021-12-17 12:00:00 +0000 UTC,13.7,10000,12.43,1016,50,7.72,0,800,Clear,sky is clear
1639746000,2021-12-17 13:00:00 +0000 UTC,13.56,10000,12.15,1017,45,7.2,0,800,Clear,sky is clear
1639749600,2021-12-17 14:00:00 +0000 UTC,14.1,10000,12.69,1017,43,5.66,0,800,Clear,sky is clear
1639753200,2021-12-17 15:00:00 +0000 UTC,13.93,10000,12.29,1018,35,7.72,0,800,Clear,sky is clear
1639756800,2021-12-17 16:00:00 +0000 UTC,14.46,10000,12.74,1018,30,7.15,0,800,Clear,sky is clear
1639760400,2021-12-17 17:00:00 +0000 UTC,14.45,10000,12.6,1017,25,7.6,0,800,Clear,sky is clear
1639764000,2021-12-17 18:00:00 +0000 UTC,14.79,10000,12.93,1017,23,6.71,0,800,Clear,sky is clear
1639767600,2021-12-17 19:00:00 +0000 UTC,14.65,10000,12.75,1017,22,6.17,0,800,Clear,sky is clear
1639771200,2021-12-17 20:00:00 +0000 UTC,14.37,10000,12.46,1017,23,7.72,0,800,Clear,sky is clear
1639774800,2021-12-17 21:00:00 +0000 UTC,13.76,10000,11.82,1018,24,4.63,0,800,Clear,sky is clear
1639778400,2021-12-17 22:00:00 +0000 UTC,13.31,10000,11.27,1019,22,5.14,0,800,Clear,sky is clear
1639782000,2021-12-17 23:00:00 +0000 UTC,12.35,10000,10.35,1020,27,6.17,0,800,Clear,sky is clear
1639785600,2021-12-18 00:00:00 +0000 UTC,11.4,10000,9.35,1021,29,5.14,0,800,Clear,sky is clear
1639789200,2021-12-18 01:00:00 +0000 UTC,10.7,10000,8.66,1021,32,4.63,0,800,Clear,sky is clear
1639792800,2021-12-18 02:00:00 +0000 UTC,9.88,10000,7.8,1021,33,4.12,0,800,Clear,sky is clear
1639796400,2021-12-18 03:00:00 +0000 UTC,9.33,10000,6.7,1022,35,5.14,0,800,Clear,sky is clear
1639800000,2021-12-18 04:00:00 +0000 UTC,8.98,10000,6.69,1022,36,4.12,0,800,Clear,sky is clear
1639803600,2021-12-18 05:00:00 +0000 UTC,8.9,10000,6.85,1021,36,3.6,0,800,Clear,sky is clear
1639807200,2021-12-18 06:00:00 +0000 UTC,9.21,10000,6.98,1021,37,4.12,0,800,Clear,sky is clear
1639810800,2021-12-18 07:00:00 +0000 UTC,8.66,10000,5.86,1021,39,5.14,0,800,Clear,sky is clear
1639814400,2021-12-18 08:00:00 +0000 UTC,8.54,10000,5.92,1021,42,4.63,40,802,Clouds,scattered clouds
1639818000,2021-12-18 09:00:00 +0000 UTC,7.34,10000,4.67,1021,51,4.12,75,500,Rain,light rain
1639821600,2021-12-18 10:00:00 +0000 UTC,6.93,10000,4.17,1021,54,4.12,100,500,Rain,light rain
1639825200,2021-12-18 11:00:00 +0000 UTC,6.14,10000,3.5,1022,63,3.58,100,500,Rain,light rain
1639828800,2021-12-18 12:00:00 +0000 UTC,6.03,10000,2.8,1022,64,4.63,100,500,Rain,light rain
1639832400,2021-12-18 13:00:00 +0000 UTC,5.1,10000,2.22,1023,75,3.6,100,500,Rain,light rain
1639836000,2021-12-18 14:00:00 +0000 UTC,4.47,8047,1.45,1022,85,3.6,100,500,Rain,light rain
1639836000,2021-12-18 14:00:00 +0000 UTC,4.47,8047,1.45,1022,85,3.6,100,701,Mist,mist
1639839600,2021-12-18 15:00:00 +0000 UTC,4.49,4023,1.22,1021,86,4.02,100,500,Rain,light rain
1639839600,2021-12-18 15:00:00 +0000 UTC,4.49,4023,1.22,1021,86,4.02,100,701,Mist,mist
1639843200,2021-12-18 16:00:00 +0000 UTC,4.63,8047,1.65,1020,87,3.6,100,701,Mist,mist
1639843200,2021-12-18 16:00:00 +0000 UTC,4.63,8047,1.65,1020,87,3.6,100,500,Rain,light rain
1639846800,2021-12-18 17:00:00 +0000 UTC,5.2,10000,2.04,1018,85,4.12,100,500,Rain,light rain
1639850400,2021-12-18 18:00:00 +0000 UTC,5.57,10000,2.81,1017,85,3.58,100,500,Rain,light rain
1639854000,2021-12-18 19:00:00 +0000 UTC,6.01,10000,3.03,1016,85,4.12,100,804,Clouds,overcast clouds
1639857600,2021-12-18 20:00:00 +0000 UTC,6.51,10000,3.7,1015,85,4.02,100,701,Mist,mist
1639861200,2021-12-18 21:00:00 +0000 UTC,6.62,3219,4.39,1014,88,3.09,100,701,Mist,mist
1639864800,2021-12-18 22:00:00 +0000 UTC,6.64,4828,4.39,1013,91,3.13,100,701,Mist,mist
1639864800,2021-12-18 22:00:00 +0000 UTC,6.64,4828,4.39,1013,91,3.13,100,500,Rain,light rain
1639868400,2021-12-18 23:00:00 +0000 UTC,7.07,4828,4.91,1012,93,3.13,100,701,Mist,mist
1639872000,2021-12-19 00:00:00 +0000 UTC,7.78,2414,6.14,1012,90,2.57,100,701,Mist,mist
1639872000,2021-12-19 00:00:00 +0000 UTC,7.78,2414,6.14,1012,90,2.57,100,500,Rain,light rain
1639875600,2021-12-19 01:00:00 +0000 UTC,7.7,2414,5.39,1011,91,3.6,100,500,Rain,light rain
1639875600,2021-12-19 01:00:00 +0000 UTC,7.7,2414,5.39,1011,91,3.6,100,701,Mist,mist
1639879200,2021-12-19 02:00:00 +0000 UTC,7.48,2414,6.2,1010,91,2.06,100,500,Rain,light rain
1639879200,2021-12-19 02:00:00 +0000 UTC,7.48,2414,6.2,1010,91,2.06,100,701,Mist,mist
1639882800,2021-12-19 03:00:00 +0000 UTC,7.47,3219,4.37,1009,91,5.14,100,701,Mist,mist
1639882800,2021-12-19 03:00:00 +0000 UTC,7.47,3219,4.37,1009,91,5.14,100,500,Rain,light rain
1639886400,2021-12-19 04:00:00 +0000 UTC,7.62,4828,5.29,1009,91,3.6,100,701,Mist,mist
1639890000,2021-12-19 05:00:00 +0000 UTC,7.72,4023,6.07,1008,91,2.57,100,701,Mist,mist
1639893600,2021-12-19 06:00:00 +0000 UTC,7.37,1609,6.07,1008,95,2.06,100,701,Mist,mist
1639897200,2021-12-19 07:00:00 +0000 UTC,7.02,4828,4.56,1008,95,3.6,100,500,Rain,light rain
1639897200,2021-12-19 07:00:00 +0000 UTC,7.02,4828,4.56,1008,95,3.6,100,701,Mist,mist
1639900800,2021-12-19 08:00:00 +0000 UTC,7.06,10000,5.29,1009,94,2.57,100,500,Rain,light rain
1639904400,2021-12-19 09:00:00 +0000 UTC,6.93,10000,4.17,1009,93,4.12,100,500,Rain,light rain
1639908000,2021-12-19 10:00:00 +0000 UTC,6.79,10000,2.02,1010,85,9.77,100,500,Rain,light rain
1639911600,2021-12-19 11:00:00 +0000 UTC,5.59,10000,0.87,1012,75,8.23,100,500,Rain,light rain
1639915200,2021-12-19 12:00:00 +0000 UTC,5.02,10000,-0.72,1014,71,11.32,100,500,Rain,light rain
1639918800,2021-12-19 13:00:00 +0000 UTC,4.45,10000,-1.21,1015,69,10.28,100,804,Clouds,overcast clouds
1639922400,2021-12-19 14:00:00 +0000 UTC,3.92,10000,-1.25,1016,66,8.05,100,804,Clouds,overcast clouds
1639926000,2021-12-19 15:00:00 +0000 UTC,3.76,10000,-1.52,1017,64,8.23,75,803,Clouds,broken clouds
1639929600,2021-12-19 16:00:00 +0000 UTC,3.73,10000,-1.88,1018,61,9.26,0,800,Clear,sky is clear
1639933200,2021-12-19 17:00:00 +0000 UTC,3.51,10000,-2.46,1017,61,10.28,0,800,Clear,sky is clear
1639936800,2021-12-19 18:00:00 +0000 UTC,3.71,10000,-2.32,1017,56,10.73,20,801,Clouds,few clouds
1639940400,2021-12-19 19:00:00 +0000 UTC,3.58,10000,-2.08,1017,54,9.26,0,800,Clear,sky is clear
1639944000,2021-12-19 20:00:00 +0000 UTC,3.28,10000,-2.47,1018,55,9.26,0,800,Clear,sky is clear
1639947600,2021-12-19 21:00:00 +0000 UTC,2.9,10000,-2.81,1019,55,8.75,0,800,Clear,sky is clear
1639951200,2021-12-19 22:00:00 +0000 UTC,2.24,10000,-3.74,1019,54,8.94,0,800,Clear,sky is clear
1639954800,2021-12-19 23:00:00 +0000 UTC,1.66,10000,-4.43,1020,55,8.75,0,800,Clear,sky is clear
1639958400,2021-12-20 00:00:00 +0000 UTC,1.04,10000,-5.31,1021,56,8.94,0,800,Clear,sky is clear
1639962000,2021-12-20 01:00:00 +0000 UTC,0.31,10000,-5.6,1023,57,7.2,0,800,Clear,sky is clear
1639965600,2021-12-20 02:00:00 +0000 UTC,-0.32,10000,-6.93,1023,58,8.49,0,800,Clear,sky is clear
1639969200,2021-12-20 03:00:00 +0000 UTC,-0.7,10000,-7.12,1023,59,7.72,0,800,Clear,sky is clear
1639972800,2021-12-20 04:00:00 +0000 UTC,-1.13,10000,-8.13,1023,59,9.26,0,800,Clear,sky is clear
1639976400,2021-12-20 05:00:00 +0000 UTC,-1.52,10000,-7.2,1024,59,5.66,0,800,Clear,sky is clear
1639980000,2021-12-20 06:00:00 +0000 UTC,-1.67,10000,-7.39,1025,60,5.66,0,800,Clear,sky is clear
1639983600,2021-12-20 07:00:00 +0000 UTC,-2.05,10000,-8.14,1025,60,6.17,0,800,Clear,sky is clear
1639987200,2021-12-20 08:00:00 +0000 UTC,-2.58,10000,-7.9,1025,58,4.63,0,800,Clear,sky is clear
1639990800,2021-12-20 09:00:00 +0000 UTC,-2.63,10000,-8.29,1025,62,5.14,0,800,Clear,sky is clear
1639994400,2021-12-20 10:00:00 +0000 UTC,-2.72,10000,-8.54,1026,62,5.36,0,800,Clear,sky is clear
1639998000,2021-12-20 11:00:00 +0000 UTC,-2.88,10000,-8.61,1026,64,5.14,0,800,Clear,sky is clear
1640001600,2021-12-20 12:00:00 +0000 UTC,-2.56,10000,-7.88,1027,64,4.63,0,800,Clear,sky is clear
1640005200,2021-12-20 13:00:00 +0000 UTC,-2.67,10000,-7.25,1028,65,3.6,0,800,Clear,sky is clear
1640008800,2021-12-20 14:00:00 +0000 UTC,-2.16,10000,-6.62,1029,60,3.6,0,800,Clear,sky is clear
1640012400,2021-12-20 15:00:00 +0000 UTC,-1.07,10000,-4.87,1029,56,3.09,0,800,Clear,sky is clear
1640016000,2021-12-20 16:00:00 +0000 UTC,-0.04,10000,-2.23,1028,54,1.79,0,800,Clear,sky is clear
1640019600,2021-12-20 17:00:00 +0000 UTC,1.36,10000,-0.94,1027,51,2.06,0,800,Clear,sky is clear
1640023200,2021-12-20 18:00:00 +0000 UTC,2.01,10000,0.14,1026,48,1.79,0,800,Clear,sky is clear
1640026800,2021-12-20 19:00:00 +0000 UTC,2.61,10000,-0.81,1025,45,3.6,0,800,Clear,sky is clear
1640030400,2021-12-20 20:00:00 +0000 UTC,2.85,10000,-1.15,1024,47,4.63,0,800,Clear,sky is clear
1640034000,2021-12-20 21:00:00 +0000 UTC,2.61,10000,-2.44,1024,50,6.71,0,800,Clear,sky is clear
1640037600,2021-12-20 22:00:00 +0000 UTC,1.8,10000,-2.15,1025,52,4.12,0,800,Clear,sky is clear
1640041200,2021-12-20 23:00:00 +0000 UTC,1.46,10000,-2.21,1024,49,3.6,0,800,Clear,sky is clear
1640044800,2021-12-21 00:00:00 +0000 UTC,2.28,10000,-1.56,1024,45,4.12,0,800,Clear,sky is clear
1640048400,2021-12-21 01:00:00 +0000 UTC,2.22,10000,-2.21,1024,49,5.14,0,800,Clear,sky is clear
1640052000,2021-12-21 02:00:00 +0000 UTC,2.1,10000,-2.25,1024,53,4.92,0,800,Clear,sky is clear
1640055600,2021-12-21 03:00:00 +0000 UTC,1.36,10000,-3.17,1024,54,4.92,0,800,Clear,sky is clear
1640059200,2021-12-21 04:00:00 +0000 UTC,1.07,10000,-3.66,1023,60,5.14,0,800,Clear,sky is clear
1640062800,2021-12-21 05:00:00 +0000 UTC,0.79,10000,-3.88,1022,64,4.92,0,800,Clear,sky is clear
1640066400,2021-12-21 06:00:00 +0000 UTC,0.93,10000,-4.59,1021,63,6.71,0,800,Clear,sky is clear
1640070000,2021-12-21 07:00:00 +0000 UTC,0.91,10000,-3.73,1021,64,4.92,0,800,Clear,sky is clear
1640073600,2021-12-21 08:00:00 +0000 UTC,0.78,10000,-3.04,1020,67,3.6,0,800,Clear,sky is clear
1640077200,2021-12-21 09:00:00 +0000 UTC,0.42,10000,-5.25,1020,68,6.71,0,800,Clear,sky is clear
1640080800,2021-12-21 10:00:00 +0000 UTC,0.09,10000,-4.58,1020,68,4.63,0,800,Clear,sky is clear
